"id","occ","momage","anti","female","childage","hispanic","black","momwork","married","self","pov","antiscore"
491,92,18,0,0,9.75,0,1,0,0,21,1,9
491,94,18,2,0,9.75,0,1,0,0,22,1,68
492,90,19,4,0,8.916667,0,1,1,0,24,1,72
492,92,19,4,0,8.916667,0,1,1,0,19,1,87
492,94,19,1,0,8.916667,0,1,1,0,20,1,21
493,90,22,1,1,8.25,1,0,1,0,20,1,21
493,92,22,2,1,8.25,1,0,1,0,24,1,31
493,94,22,2,1,8.25,1,0,1,0,20,1,29
494,90,21,2,0,8.833333,1,0,1,1,21,1,36
494,92,21,2,0,8.833333,1,0,1,1,24,1,28
494,94,21,2,0,8.833333,1,0,1,1,22,1,63
495,90,20,0,0,9.666667,1,0,0,1,22,0,4
495,92,20,0,0,9.666667,1,0,0,1,24,0,10
495,94,20,0,0,9.666667,1,0,0,1,24,0,13
496,90,21,0,0,8.166667,1,0,0,1,24,0,5
496,92,21,0,0,8.166667,1,0,0,1,24,0,15
496,94,21,0,0,8.166667,1,0,0,1,24,0,22
497,90,19,1,0,8.083333,1,0,0,0,12,0,19
497,92,19,1,0,8.083333,1,0,0,0,19,0,16
497,94,19,1,0,8.083333,1,0,0,0,24,0,28
498,90,18,1,0,9,1,0,1,0,22,1,3
498,92,18,2,0,9,1,0,1,0,24,1,37
498,94,18,1,0,9,1,0,1,0,23,0,26
499,90,23,1,1,9.166667,0,1,0,0,24,0,4
499,92,23,0,1,9.166667,0,1,0,0,21,0,6
499,94,23,1,1,9.166667,0,1,0,0,18,0,2
500,90,21,3,0,8.916667,0,1,0,0,24,0,58
500,92,21,2,0,8.916667,0,1,0,0,24,0,41
500,94,21,3,0,8.916667,0,1,0,0,24,0,62
501,90,24,1,1,8.583333,0,1,0,1,21,0,3
501,92,24,0,1,8.583333,0,1,0,1,24,0,7
501,94,24,1,1,8.583333,0,1,0,1,24,0,19
502,90,21,0,1,9.75,0,1,0,1,12,0,5
502,92,21,2,1,9.75,0,1,0,1,21,1,26
502,94,21,0,1,9.75,0,1,0,1,18,1,8
503,90,23,0,0,8.25,0,1,0,1,14,0,8
503,92,23,0,0,8.25,0,1,0,1,20,1,2
503,94,23,0,0,8.25,0,1,0,1,24,1,19
504,90,23,0,0,8.583333,1,0,0,0,22,0,7
504,92,23,0,0,8.583333,1,0,0,0,23,0,8
504,94,23,1,0,8.583333,1,0,0,0,24,0,5
505,90,20,2,0,9.75,0,1,0,0,17,0,41
505,92,20,2,0,9.75,0,1,0,0,20,0,50
505,94,20,1,0,9.75,0,1,0,0,22,0,36
506,90,25,4,1,8.583333,0,1,0,0,22,0,78
506,92,25,1,1,8.583333,0,1,0,0,24,0,5
506,94,25,2,1,8.583333,0,1,0,0,18,0,42
507,90,25,0,0,8.083333,1,0,0,0,24,0,6
507,92,25,1,0,8.083333,1,0,0,0,22,0,21
507,94,25,0,0,8.083333,1,0,0,0,23,0,18
508,90,16,1,1,9.916667,1,0,1,0,24,0,19
508,92,16,1,1,9.916667,1,0,1,0,21,0,4
508,94,16,0,1,9.916667,1,0,1,0,24,0,7
509,90,18,1,0,8.416667,1,0,1,0,23,0,27
509,92,18,4,0,8.416667,1,0,1,0,17,0,98
509,94,18,4,0,8.416667,1,0,1,0,19,0,100
510,90,21,1,1,8.083333,0,1,1,0,19,1,20
510,92,21,1,1,8.083333,0,1,1,0,24,1,9
510,94,21,0,1,8.083333,0,1,1,0,21,1,6
511,90,22,1,1,8.5,1,0,0,0,21,0,9
511,92,22,1,1,8.5,1,0,0,0,21,0,2
511,94,22,2,1,8.5,1,0,0,0,21,0,36
512,90,22,0,1,8.5,1,0,1,0,22,0,5
512,92,22,2,1,8.5,1,0,1,0,20,0,38
512,94,22,3,1,8.5,1,0,1,0,22,1,58
513,90,17,0,1,8.75,1,0,1,0,21,0,10
513,92,17,0,1,8.75,1,0,1,0,24,0,5
513,94,17,0,1,8.75,1,0,1,0,24,0,7
514,90,18,0,1,10,0,1,0,1,23,0,3
514,92,18,0,1,10,0,1,0,1,24,1,5
514,94,18,0,1,10,0,1,0,1,22,1,5
515,90,18,3,1,8.333333,0,1,0,1,19,1,65
515,92,18,4,1,8.333333,0,1,0,1,21,1,80
515,94,18,3,1,8.333333,0,1,0,1,23,0,69
516,90,21,6,0,9,1,0,1,0,17,1,100
516,92,21,5,0,9,1,0,1,0,20,1,85
516,94,21,5,0,9,1,0,1,0,24,1,96
517,90,21,2,0,9.416667,0,1,0,0,22,0,45
517,92,21,1,0,9.416667,0,1,0,0,22,0,20
517,94,21,4,0,9.416667,0,1,0,0,17,0,79
518,90,19,3,1,8.666667,1,0,1,0,18,0,64
518,92,19,2,1,8.666667,1,0,1,0,24,0,40
518,94,19,0,1,8.666667,1,0,1,0,24,0,5
519,90,20,0,1,9.75,1,0,0,0,24,0,6
519,92,20,0,1,9.75,1,0,0,0,23,0,10
519,94,20,3,1,9.75,1,0,0,0,16,0,66
520,90,23,1,1,9.916667,1,0,0,0,21,0,5
520,92,23,2,1,9.916667,1,0,0,0,22,0,30
520,94,23,1,1,9.916667,1,0,0,0,21,0,11
521,90,18,2,0,9.5,1,0,1,0,12,1,50
521,92,18,4,0,9.5,1,0,1,0,16,1,88
521,94,18,4,0,9.5,1,0,1,0,18,1,71
522,90,23,1,1,8.75,1,0,0,0,22,0,4
522,92,23,0,1,8.75,1,0,0,0,13,0,3
522,94,23,1,1,8.75,1,0,0,0,20,0,6
523,90,23,2,0,8.416667,1,0,0,0,20,0,54
523,92,23,1,0,8.416667,1,0,0,0,21,0,4
523,94,23,1,0,8.416667,1,0,0,0,20,0,15
524,90,19,1,1,8.666667,1,0,0,0,21,0,9
524,92,19,0,1,8.666667,1,0,0,0,24,1,6
524,94,19,1,1,8.666667,1,0,0,0,18,0,13
525,90,19,4,1,8.666667,1,0,0,0,20,0,74
525,92,19,2,1,8.666667,1,0,0,0,24,0,38
525,94,19,2,1,8.666667,1,0,0,0,19,0,23
526,90,23,3,1,9.583333,1,0,0,0,24,0,70
526,92,23,3,1,9.583333,1,0,0,0,23,0,70
526,94,23,3,1,9.583333,1,0,0,0,19,0,69
527,90,24,1,0,8.916667,1,0,0,0,22,0,30
527,92,24,0,0,8.916667,1,0,0,0,18,0,9
527,94,24,2,0,8.916667,1,0,0,0,21,0,69
528,90,23,3,0,8.333333,1,0,0,1,20,0,58
528,92,23,0,0,8.333333,1,0,0,1,18,1,15
528,94,23,3,0,8.333333,1,0,0,1,15,1,55
529,90,21,1,1,9.5,0,1,1,0,20,1,2
529,92,21,2,1,9.5,0,1,1,0,23,1,48
529,94,21,2,1,9.5,0,1,1,0,19,1,39
530,90,16,1,1,10,1,0,0,0,19,1,24
530,92,16,3,1,10,1,0,0,0,17,1,56
530,94,16,4,1,10,1,0,0,0,16,1,80
531,90,20,0,0,9.166667,1,0,0,0,18,0,7
531,92,20,2,0,9.166667,1,0,0,0,15,0,56
531,94,20,1,0,9.166667,1,0,0,0,23,0,34
532,90,23,1,1,8.916667,0,1,1,1,23,0,14
532,92,23,1,1,8.916667,0,1,1,1,19,0,24
532,94,23,0,1,8.916667,0,1,1,1,19,1,10
533,90,21,1,0,9.083333,1,0,0,1,21,0,3
533,92,21,2,0,9.083333,1,0,0,1,17,0,62
533,94,21,0,0,9.083333,1,0,0,1,18,0,19
534,90,17,2,0,9.25,1,0,1,1,18,1,51
534,92,17,2,0,9.25,1,0,1,1,14,1,68
534,94,17,4,0,9.25,1,0,1,1,15,1,71
535,90,24,2,0,9,1,0,1,0,16,1,55
535,92,24,1,0,9,1,0,1,0,23,1,27
535,94,24,2,0,9,1,0,1,0,22,1,64
536,90,25,3,1,8,1,0,1,0,17,1,56
536,92,25,2,1,8,1,0,1,0,19,1,29
536,94,25,1,1,8,1,0,1,0,23,1,8
537,90,20,1,0,9.583333,1,0,1,0,22,1,1
537,92,20,1,0,9.583333,1,0,1,0,18,0,11
537,94,20,1,0,9.583333,1,0,1,0,19,0,36
538,90,24,0,0,8.75,1,0,0,0,24,0,5
538,92,24,0,0,8.75,1,0,0,0,24,0,13
538,94,24,0,0,8.75,1,0,0,0,24,0,15
539,90,20,1,1,8,0,1,0,0,19,0,7
539,92,20,2,1,8,0,1,0,0,24,0,47
539,94,20,0,1,8,0,1,0,0,23,0,3
540,90,23,2,1,8.833333,0,1,0,0,17,0,30
540,92,23,2,1,8.833333,0,1,0,0,17,0,30
540,94,23,0,1,8.833333,0,1,0,0,23,0,6
541,90,20,0,0,9.583333,0,1,1,0,23,0,5
541,92,20,0,0,9.583333,0,1,1,0,21,0,12
541,94,20,0,0,9.583333,0,1,1,0,24,0,14
542,90,19,1,1,9.833333,0,1,1,0,16,0,16
542,92,19,3,1,9.833333,0,1,1,0,11,1,50
542,94,19,1,1,9.833333,0,1,1,0,16,0,13
543,90,20,1,1,8.25,0,1,0,1,24,0,10
543,92,20,0,1,8.25,0,1,0,1,22,1,1
543,94,20,0,1,8.25,0,1,0,1,24,1,1
544,90,18,1,1,9.25,0,1,0,1,20,0,16
544,92,18,0,1,9.25,0,1,0,1,24,0,2
544,94,18,0,1,9.25,0,1,0,1,24,1,2
545,90,18,3,0,9.583333,0,1,0,0,24,0,69
545,92,18,0,0,9.583333,0,1,0,0,24,1,13
545,94,18,0,0,9.583333,0,1,0,0,21,1,29
546,90,20,0,1,9.166667,0,1,0,0,16,0,1
546,92,20,0,1,9.166667,0,1,0,0,24,1,10
546,94,20,0,1,9.166667,0,1,0,0,21,0,10
547,90,18,0,1,8.25,0,1,0,1,24,0,2
547,92,18,1,1,8.25,0,1,0,1,24,0,14
547,94,18,4,1,8.25,0,1,0,1,22,0,73
548,90,23,0,1,9.666667,1,0,0,1,24,0,10
548,92,23,1,1,9.666667,1,0,0,1,17,0,7
548,94,23,2,1,9.666667,1,0,0,1,22,0,30
549,90,22,1,0,8.25,1,0,0,1,24,0,11
549,92,22,3,0,8.25,1,0,0,1,24,1,55
549,94,22,1,0,8.25,1,0,0,1,21,1,14
550,90,22,0,1,8.333333,0,1,1,0,23,1,5
550,92,22,1,1,8.333333,0,1,1,0,22,1,16
550,94,22,4,1,8.333333,0,1,1,0,23,1,80
551,90,22,0,0,9.083333,0,0,0,0,22,0,10
551,92,22,1,0,9.083333,0,0,0,0,23,0,25
551,94,22,3,0,9.083333,0,0,0,0,22,0,59
552,90,24,1,0,8.083333,0,1,1,1,19,0,17
552,92,24,2,0,8.083333,0,1,1,1,19,0,63
552,94,24,1,0,8.083333,0,1,1,1,22,0,19
553,90,22,0,0,8.333333,0,0,0,0,9,0,3
553,92,22,1,0,8.333333,0,0,0,0,15,0,27
553,94,22,1,0,8.333333,0,0,0,0,16,0,10
554,90,18,4,0,10,0,1,0,0,24,1,82
554,92,18,0,0,10,0,1,0,0,24,1,10
554,94,18,5,0,10,0,1,0,0,24,1,92
555,90,17,1,0,9.416667,1,0,1,0,21,0,24
555,92,17,2,0,9.416667,1,0,1,0,18,1,69
555,94,17,2,0,9.416667,1,0,1,0,24,1,45
556,90,18,4,1,8.083333,0,0,0,0,18,1,71
556,92,18,2,1,8.083333,0,0,0,0,11,0,40
556,94,18,5,1,8.083333,0,0,0,0,16,0,80
557,90,20,1,1,8.416667,0,0,1,0,20,0,1
557,92,20,2,1,8.416667,0,0,1,0,21,0,32
557,94,20,3,1,8.416667,0,0,1,0,22,0,58
558,90,18,2,1,9.416667,0,0,0,1,24,0,38
558,92,18,3,1,9.416667,0,0,0,1,22,0,50
558,94,18,1,1,9.416667,0,0,0,1,23,0,1
559,90,19,4,0,8,0,0,0,1,14,0,89
559,92,19,3,0,8,0,0,0,1,20,0,54
559,94,19,1,0,8,0,0,0,1,19,0,12
560,90,17,2,1,8.75,0,0,1,1,15,0,48
560,92,17,2,1,8.75,0,0,1,1,19,1,28
560,94,17,1,1,8.75,0,0,1,1,21,0,13
561,90,21,0,0,8.5,0,0,0,0,23,0,6
561,92,21,0,0,8.5,0,0,0,0,24,0,9
561,94,21,3,0,8.5,0,0,0,0,19,0,57
562,90,20,4,0,8,0,0,1,0,20,0,82
562,92,20,4,0,8,0,0,1,0,15,0,88
562,94,20,4,0,8,0,0,1,0,24,0,76
563,90,22,2,1,9,0,0,0,0,24,0,29
563,92,22,2,1,9,0,0,0,0,19,0,29
563,94,22,2,1,9,0,0,0,0,19,0,43
564,90,19,2,1,9,0,1,0,0,15,1,47
564,92,19,1,1,9,0,1,0,0,16,1,10
564,94,19,3,1,9,0,1,0,0,9,1,59
565,90,24,3,0,9.083333,1,0,1,0,24,0,51
565,92,24,1,0,9.083333,1,0,1,0,16,1,11
565,94,24,2,0,9.083333,1,0,1,0,23,1,49
566,90,20,1,0,8.166667,1,0,1,1,20,1,7
566,92,20,0,0,8.166667,1,0,1,1,17,1,20
566,94,20,1,0,8.166667,1,0,1,1,16,1,25
567,90,20,1,1,9.083333,0,0,0,1,19,1,16
567,92,20,1,1,9.083333,0,0,0,1,21,1,16
567,94,20,3,1,9.083333,0,0,0,1,24,1,69
568,90,21,0,1,8.333333,0,0,0,0,22,0,3
568,92,21,0,1,8.333333,0,0,0,0,19,0,5
568,94,21,0,1,8.333333,0,0,0,0,18,0,5
569,90,20,3,0,9.416667,1,0,1,0,14,0,63
569,92,20,5,0,9.416667,1,0,1,0,21,0,90
569,94,20,3,0,9.416667,1,0,1,0,24,0,52
570,90,21,3,0,8.5,1,0,1,0,17,0,58
570,92,21,2,0,8.5,1,0,1,0,18,0,64
570,94,21,1,0,8.5,1,0,1,0,23,0,3
571,90,18,0,0,9.833333,0,0,0,1,24,1,1
571,92,18,0,0,9.833333,0,0,0,1,23,0,5
571,94,18,1,0,9.833333,0,0,0,1,21,0,35
572,90,21,1,0,9.166667,0,0,0,0,17,0,7
572,92,21,1,0,9.166667,0,0,0,0,14,0,14
572,94,21,0,0,9.166667,0,0,0,0,20,0,7
573,90,20,2,0,8.25,0,1,1,0,17,1,51
573,92,20,3,0,8.25,0,1,1,0,19,1,70
573,94,20,1,0,8.25,0,1,1,0,21,1,40
574,90,20,2,0,8.25,0,1,1,0,24,1,38
574,92,20,3,0,8.25,0,1,1,0,23,1,51
574,94,20,1,0,8.25,0,1,1,0,24,1,3
575,90,24,4,1,9.083333,0,1,1,0,16,0,79
575,92,24,3,1,9.083333,0,1,1,0,14,1,54
575,94,24,2,1,9.083333,0,1,1,0,22,1,34
576,90,25,1,1,8,0,1,1,0,19,0,25
576,92,25,4,1,8,0,1,1,0,14,1,78
576,94,25,0,1,8,0,1,1,0,13,1,3
577,90,20,3,0,8.75,1,0,1,0,15,1,66
577,92,20,0,0,8.75,1,0,1,0,13,1,12
577,94,20,0,0,8.75,1,0,1,0,22,0,18
578,90,18,0,1,9.416667,1,0,1,0,18,0,9
578,92,18,0,1,9.416667,1,0,1,0,14,0,3
578,94,18,0,1,9.416667,1,0,1,0,19,0,9
579,90,19,2,1,8.083333,0,1,0,1,18,0,30
579,92,19,0,1,8.083333,0,1,0,1,20,1,9
579,94,19,1,1,8.083333,0,1,0,1,21,0,20
580,90,21,2,0,8.5,1,0,0,0,21,0,41
580,92,21,1,0,8.5,1,0,0,0,23,0,8
580,94,21,1,0,8.5,1,0,0,0,22,0,1
581,90,20,1,0,9.666667,0,1,0,0,21,1,21
581,92,20,0,0,9.666667,0,1,0,0,20,1,2
581,94,20,0,0,9.666667,0,1,0,0,18,0,3
